t, real_GRF, FOB_GRF, MOB_GRF, posRWr_ref, posRWr, posRWtheta_ref, posRWtheta, tau_bi_m, tau_bi_b, qddot_m, qddot_b
0.288000, -0.861691, -0.003126, -0.699547, 0.353600, 0.360725, 1.570796, 1.599042, -0.104864, -0.191085, 7.177123, -36.855156
0.289500, -0.754253, 0.443969, -1.036901, 0.353600, 0.360665, 1.570796, 1.599066, -0.095052, -0.500517, -5.312575, 20.265445
0.291000, -0.369037, -0.250275, -1.054190, 0.353600, 0.360714, 1.570796, 1.598742, 0.108927, 0.160395, -2.610381, -70.667441
0.292500, -0.612659, -0.134398, -0.540900, 0.353600, 0.360694, 1.570796, 1.598793, -0.084693, 0.110774, 7.566669, -43.971069
0.294000, -0.008603, -1.548294, -2.596081, 0.353600, 0.360632, 1.570796, 1.598650, 0.350369, 0.219283, -33.029647, -23.234958
0.295500, -1.100738, 0.878203, 2.605474, 0.353600, 0.360629, 1.570796, 1.598935, -0.315843, -0.365259, 31.310442, 23.444686
0.297000, 0.750924, -0.530096, -3.169374, 0.353600, 0.360649, 1.570796, 1.598479, 0.164828, 0.517568, -24.422449, -47.816593
0.298500, 0.471916, 0.904177, -1.047202, 0.353600, 0.360586, 1.570796, 1.598720, -0.202777, -0.127034, -1.133866, 21.972983
0.300000, -0.979962, -1.003780, -0.498447, 0.353600, 0.360583, 1.570796, 1.598467, 0.192723, -0.001958, 3.949935, -49.846290
0.301500, -0.078274, 0.259574, -1.413498, 0.353600, 0.360565, 1.570796, 1.598527, -0.149154, 0.030747, -4.537218, -14.037772
0.303000, -0.814546, -1.999650, 0.104781, 0.353600, 0.360540, 1.570796, 1.598305, 0.478275, 0.265419, -11.487115, -42.916037
0.304500, -0.657890, 0.161530, -1.316658, 0.353600, 0.360528, 1.570796, 1.598470, -0.095028, -0.175542, -2.058499, -18.864446
0.306000, -0.106803, -0.156349, -5.041198, 0.353600, 0.360493, 1.570796, 1.598429, -0.072743, -0.054042, -45.894388, -10.031660
0.307500, -0.893769, -0.261372, -5.231448, 0.353600, 0.360510, 1.570796, 1.598119, 0.041671, 0.165072, -41.075699, -48.957278
0.309000, 1.201117, -1.215878, 2.261578, 0.353600, 0.360481, 1.570796, 1.598128, 0.340778, 0.336328, 10.138101, 17.104354
0.310500, -1.358821, 0.036875, -2.379371, 0.353600, 0.360451, 1.570796, 1.598117, 0.116882, -0.130834, -11.740102, -37.013466
0.312000, 0.162036, 0.925120, -0.203053, 0.353600, 0.360479, 1.570796, 1.598120, -0.159780, -0.102769, 1.731186, -34.426416
0.313500, 0.866900, 0.557363, -2.574222, 0.353600, 0.360437, 1.570796, 1.598051, 0.031610, 0.033408, -27.656097, 0.639930
0.315000, -0.300414, -0.595967, -1.536408, 0.353600, 0.360419, 1.570796, 1.598017, 0.030739, 0.065822, -10.833384, -25.746441
0.316500, -0.659041, -0.929841, -6.771359, 0.353600, 0.360418, 1.570796, 1.597862, 0.004337, 0.193120, -47.988691, -91.003741
0.318000, 0.917761, 0.681385, 9.075574, 0.353600, 0.360384, 1.570796, 1.598185, -0.144064, -0.020416, 80.261345, 106.127319
0.319500, 1.340738, -0.731476, 4.387916, 0.353600, 0.360374, 1.570796, 1.597953, 0.112061, 0.321760, 24.988903, 52.956442
0.321000, -0.789390, -0.508241, -1.625148, 0.353600, 0.360342, 1.570796, 1.597913, 0.009638, 0.004024, -20.363738, -15.498466
0.322500, 1.304659, -1.046524, 2.344166, 0.353600, 0.360348, 1.570796, 1.597673, 0.367205, 0.498837, 0.772753, 26.823061
0.324000, -0.666975, -0.079821, 2.087921, 0.353600, 0.360326, 1.570796, 1.597880, -0.035764, 0.097451, 24.996160, 11.138535
0.325500, -0.691291, -0.025159, 2.390317, 0.353600, 0.360308, 1.570796, 1.597872, -0.094313, -0.132161, 11.130872, 24.124974
0.327000, 0.367659, 0.422797, -4.895779, 0.353600, 0.360290, 1.570796, 1.597713, -0.111027, 0.197839, -44.612774, -2.798065
0.328500, -16.887888, -2.616093, -2.033867, 0.353600, 0.359996, 1.570796, 1.597776, 0.597735, -0.915069, 4.494131, 73.874489
0.330000, -20.119268, -7.884273, -5.028811, 0.353600, 0.359078, 1.570796, 1.597662, 1.493166, -1.732517, 47.660228, 36.719766
0.331500, -24.373625, -15.900460, -20.752706, 0.353600, 0.357475, 1.570796, 1.597504, 2.673534, -2.371469, -56.693882, -102.905253
0.333000, -27.359712, -19.767086, -17.394572, 0.353600, 0.355246, 1.570796, 1.597825, 3.358487, -3.776579, 22.041096, 49.217142
0.334500, -30.290028, -23.637657, -23.356817, 0.353600, 0.352579, 1.570796, 1.598012, 4.065728, -4.798163, 8.974762, 29.589177
0.336000, -33.169680, -29.349025, -32.172575, 0.353600, 0.349499, 1.570796, 1.597966, 5.208284, -5.134390, -33.130170, -84.906625
0.337500, -35.105050, -31.768916, -31.899730, 0.353600, 0.345943, 1.570796, 1.598542, 5.697896, -6.168192, -7.913365, 93.722821
0.339000, -38.617767, -36.135307, -35.882934, 0.353600, 0.342181, 1.570796, 1.598844, 6.204441, -6.887615, 10.719797, -43.243290
0.340500, -41.022091, -39.431733, -44.240642, 0.353600, 0.338055, 1.570796, 1.599257, 6.890714, -7.595406, -40.629058, -69.646056
0.342000, -42.724060, -41.265558, -43.051811, 0.353600, 0.333721, 1.570796, 1.599935, 7.308316, -8.196160, -3.456097, -26.414803
0.343500, -45.354971, -44.116525, -41.813830, 0.353600, 0.329102, 1.570796, 1.600905, 7.854999, -9.402218, 16.869740, 48.988301
0.345000, -46.834588, -46.650110, -45.581094, 0.353600, 0.324429, 1.570796, 1.601606, 8.206283, -9.702484, 10.442304, 11.808750
0.346500, -49.758030, -48.567846, -48.400830, 0.353600, 0.319536, 1.570796, 1.602677, 8.503375, -10.397576, 9.380739, 21.730148
0.348000, -50.593043, -50.638366, -50.015342, 0.353600, 0.314575, 1.570796, 1.603597, 9.011742, -10.943198, 1.231821, 24.453227
0.349500, -52.627955, -53.517614, -47.736682, 0.353600, 0.309510, 1.570796, 1.604827, 9.434787, -11.582427, 28.654424, 67.129703
0.351000, -55.255373, -54.658146, -57.491663, 0.353600, 0.304429, 1.570796, 1.605819, 9.640211, -12.179153, -13.560580, -46.029082
0.352500, -56.519104, -55.763205, -53.672299, 0.353600, 0.299294, 1.570796, 1.607078, 10.092332, -12.783684, 25.170955, -5.598256
0.354000, -57.953229, -58.472744, -64.017352, 0.353600, 0.294126, 1.570796, 1.608333, 10.435712, -13.142764, -65.952325, -55.251383
0.355500, -59.232168, -58.323022, -58.278059, 0.353600, 0.289010, 1.570796, 1.609981, 10.253497, -13.657803, 21.408225, 11.305500
0.357000, -60.833960, -61.709995, -67.537562, 0.353600, 0.283866, 1.570796, 1.611275, 10.893895, -14.157546, -71.208119, -93.502829
0.358500, -62.774391, -60.396505, -58.282677, 0.353600, 0.278785, 1.570796, 1.612975, 10.962885, -14.946353, 30.420875, 44.059209
0.360000, -62.891041, -63.401920, -53.855887, 0.353600, 0.273734, 1.570796, 1.614708, 11.293975, -15.146380, 65.486340, 139.734484
0.361500, -64.273861, -63.523689, -61.200039, 0.353600, 0.268798, 1.570796, 1.616202, 11.439521, -15.620675, 5.493092, 54.775704
0.363000, -66.230192, -63.803023, -69.600903, 0.353600, 0.263899, 1.570796, 1.617788, 11.488363, -16.334518, -36.925095, -14.559116
0.364500, -67.076636, -65.496188, -65.156367, 0.353600, 0.259121, 1.570796, 1.619409, 11.846969, -16.358630, 6.046317, 24.583695
0.366000, -68.371775, -67.527651, -69.187393, 0.353600, 0.254399, 1.570796, 1.621129, 12.052166, -16.769767, -24.116149, -39.122520
0.367500, -69.786559, -66.539204, -68.649497, 0.353600, 0.249776, 1.570796, 1.622918, 11.977123, -17.483115, 3.639116, -27.960994
0.369000, -71.428570, -69.237520, -70.764862, 0.353600, 0.245293, 1.570796, 1.624409, 12.408752, -17.427794, 12.077763, -95.324360
0.370500, -71.589836, -68.318288, -68.163567, 0.353600, 0.240849, 1.570796, 1.626336, 12.264073, -18.050507, 29.736489, 30.820739
0.372000, -72.651314, -69.367108, -75.182289, 0.353600, 0.236532, 1.570796, 1.627960, 12.533982, -18.733557, -41.111173, -35.853942
0.373500, -73.759159, -71.072181, -67.994020, 0.353600, 0.232414, 1.570796, 1.629412, 13.032773, -18.301395, 36.950109, -1.280207
0.375000, -74.765550, -71.938771, -77.607720, 0.353600, 0.228326, 1.570796, 1.631163, 13.032544, -18.965619, -56.255017, -75.673119
0.376500, -75.226577, -72.657470, -76.056318, 0.353600, 0.224369, 1.570796, 1.632671, 13.353749, -19.085825, -35.419562, -27.421493
0.378000, -75.805541, -73.353899, -67.848700, 0.353600, 0.220557, 1.570796, 1.634509, 13.294430, -19.518782, 52.888490, 77.707733
0.379500, -76.769095, -74.681900, -67.790211, 0.353600, 0.216901, 1.570796, 1.635861, 13.610080, -19.569055, 45.518741, 40.472085
0.381000, -77.179649, -73.784765, -78.834651, 0.353600, 0.213336, 1.570796, 1.637103, 13.605650, -19.928807, -35.532572, -43.154669
0.382500, -78.422434, -74.017627, -78.182260, 0.353600, 0.209890, 1.570796, 1.638639, 13.625096, -20.344412, -25.554735, -42.106836
0.384000, -78.670594, -74.696449, -73.580766, 0.353600, 0.206589, 1.570796, 1.640071, 13.774215, -20.396319, 29.649817, -9.066732
0.385500, -79.741778, -74.852482, -74.725897, 0.353600, 0.203449, 1.570796, 1.641113, 13.869147, -20.567973, 35.733503, -36.603156
0.387000, -79.314978, -76.697190, -72.408452, 0.353600, 0.200319, 1.570796, 1.642427, 14.280664, -20.653719, 28.073957, 66.648090
0.388500, -80.731212, -75.127403, -74.493119, 0.353600, 0.197385, 1.570796, 1.643705, 14.101195, -21.368041, 42.477841, 24.874492
0.390000, -81.063582, -78.010881, -77.854236, 0.353600, 0.194584, 1.570796, 1.644476, 14.525980, -20.985010, -17.401355, -14.136968
0.391500, -81.066186, -76.650200, -77.852455, 0.353600, 0.191896, 1.570796, 1.645358, 14.542393, -21.417265, -24.059968, 25.037272
0.393000, -81.077117, -77.913523, -77.457029, 0.353600, 0.189425, 1.570796, 1.645916, 14.689337, -20.835130, -2.835445, -17.695788
0.394500, -82.099143, -77.081216, -73.740729, 0.353600, 0.186931, 1.570796, 1.646990, 14.685550, -21.874245, 48.530394, 54.582548
0.396000, -83.035527, -79.423959, -79.339953, 0.353600, 0.184663, 1.570796, 1.647255, 14.923756, -21.245010, -4.531069, -47.708013
0.397500, -83.621239, -78.336102, -79.843237, 0.353600, 0.182439, 1.570796, 1.647689, 15.070586, -21.729882, -1.364172, -11.762791
0.399000, -84.466463, -77.349599, -78.372812, 0.353600, 0.180409, 1.570796, 1.648217, 14.880503, -22.012047, 42.739842, -3.231572
0.400500, -83.481163, -78.609143, -74.964278, 0.353600, 0.178431, 1.570796, 1.648511, 15.279667, -21.868943, 29.865675, 63.972815
0.402000, -83.819089, -78.483139, -77.104334, 0.353600, 0.176667, 1.570796, 1.648486, 15.198452, -21.944887, 38.311794, 6.487714
0.403500, -84.344815, -78.780102, -75.807507, 0.353600, 0.174905, 1.570796, 1.648472, 15.525268, -22.119864, 40.778862, 57.264720
0.405000, -85.018892, -78.273748, -74.349072, 0.353600, 0.173345, 1.570796, 1.648504, 15.342741, -22.187924, 70.029523, 54.835203
0.406500, -84.455529, -78.129030, -79.522586, 0.353600, 0.171917, 1.570796, 1.648034, 15.361747, -22.020017, 14.347578, 1.623306
0.408000, -83.748481, -79.595092, -75.885980, 0.353600, 0.170608, 1.570796, 1.647599, 15.515987, -21.514182, 26.752252, 16.992165
0.409500, -83.880637, -79.333162, -73.441585, 0.353600, 0.169354, 1.570796, 1.647120, 15.525997, -21.552805, 57.031127, 84.604934
0.411000, -84.045343, -79.066056, -75.659971, 0.353600, 0.168261, 1.570796, 1.646371, 15.767066, -21.517841, 29.985004, 34.569120
0.412500, -84.205962, -79.413746, -83.007401, 0.353600, 0.167323, 1.570796, 1.645463, 15.679043, -21.243754, -31.801696, -81.829134
0.414000, -84.001251, -78.197447, -79.814288, 0.353600, 0.166421, 1.570796, 1.644689, 15.704051, -21.518337, 12.004671, -40.874894
0.415500, -83.181374, -79.441975, -73.123106, 0.353600, 0.165640, 1.570796, 1.643696, 16.018624, -21.089085, 33.375810, 56.312944
0.417000, -83.328510, -79.341713, -81.633548, 0.353600, 0.165047, 1.570796, 1.642452, 15.937530, -20.829166, -34.091739, -64.192080
0.418500, -82.540155, -79.182225, -80.031683, 0.353600, 0.164500, 1.570796, 1.641139, 16.127392, -20.578865, -30.018344, -26.132860
0.420000, -82.314638, -77.935268, -79.784736, 0.353600, 0.164067, 1.570796, 1.640044, 15.948364, -20.715458, -28.835392, -7.690683
0.421500, -81.560816, -76.389184, -77.974661, 0.353600, 0.163754, 1.570796, 1.638756, 15.785027, -20.731009, -5.082235, 15.126001
0.423000, -81.397138, -76.261543, -75.756062, 0.353600, 0.163552, 1.570796, 1.637534, 15.583128, -20.632758, 19.117622, 22.870700
0.424500, -81.421586, -77.563796, -74.446477, 0.353600, 0.163490, 1.570796, 1.635846, 15.868582, -19.952613, 22.928059, -14.795144
0.426000, -81.146099, -76.881397, -73.769576, 0.353600, 0.163464, 1.570796, 1.634246, 16.089746, -20.132549, 28.032073, 10.056446
0.427500, -80.434264, -76.402357, -84.132271, 0.353600, 0.163625, 1.570796, 1.632482, 15.946167, -19.673643, -80.813312, -129.402332
0.429000, -79.970249, -75.528856, -74.361703, 0.353600, 0.163812, 1.570796, 1.631146, 15.875238, -19.845826, 3.493115, 2.933987
0.430500, -79.066133, -74.937871, -75.659048, 0.353600, 0.164159, 1.570796, 1.629315, 15.730171, -19.356142, -19.246275, -11.374367
0.432000, -77.848305, -73.205392, -75.641669, 0.353600, 0.164598, 1.570796, 1.627652, 15.459472, -19.298559, -11.915895, 9.325461
0.433500, -77.536023, -74.254753, -76.886596, 0.353600, 0.165182, 1.570796, 1.625760, 15.517675, -18.853610, -37.894103, -79.003732
0.435000, -77.331582, -72.035799, -75.463442, 0.353600, 0.165787, 1.570796, 1.624159, 15.305855, -19.030223, -14.010922, -33.134713
0.436500, -76.273519, -72.310634, -72.878519, 0.353600, 0.166536, 1.570796, 1.622342, 15.274155, -18.459901, -10.167232, -3.774671
0.438000, -75.484812, -71.462316, -74.234605, 0.353600, 0.167346, 1.570796, 1.620679, 15.067845, -18.539510, -27.937866, -4.900235
0.439500, -73.920030, -70.072696, -69.625856, 0.353600, 0.168290, 1.570796, 1.618932, 14.964484, -18.318423, 13.353134, 48.970168
0.441000, -74.494540, -69.546322, -73.834414, 0.353600, 0.169329, 1.570796, 1.617085, 14.850409, -18.193772, -29.848472, -37.066802
0.442500, -72.403118, -68.489915, -63.731491, 0.353600, 0.170495, 1.570796, 1.615510, 14.521623, -17.723311, 62.043196, 52.174152
0.444000, -71.152440, -67.636480, -67.227384, 0.353600, 0.171687, 1.570796, 1.613635, 14.413389, -17.533988, 6.693394, 50.578432
0.445500, -70.585966, -68.470756, -74.268969, 0.353600, 0.173040, 1.570796, 1.611525, 14.621309, -16.848908, -67.844586, -87.008033
0.447000, -69.179859, -66.746805, -66.491758, 0.353600, 0.174394, 1.570796, 1.610151, 14.254745, -16.712214, -20.269455, 50.612730
0.448500, -68.588111, -64.435112, -64.742979, 0.353600, 0.175950, 1.570796, 1.608636, 13.721639, -16.564255, 20.574709, 11.269446
0.450000, -67.421931, -63.488671, -66.044682, 0.353600, 0.177525, 1.570796, 1.606878, 13.696738, -16.319774, 4.043235, -12.672807
0.451500, -66.335709, -64.292662, -59.261863, 0.353600, 0.179181, 1.570796, 1.605353, 13.712726, -15.665364, 30.193128, 31.991599
0.453000, -66.087037, -62.689744, -61.767620, 0.353600, 0.180929, 1.570796, 1.603834, 13.396618, -15.687218, 25.415695, -31.958524
0.454500, -64.921500, -61.814335, -59.398380, 0.353600, 0.182728, 1.570796, 1.602406, 13.413902, -15.528251, 11.936585, -0.780289
0.456000, -62.971257, -61.196264, -59.101313, 0.353600, 0.184642, 1.570796, 1.600933, 13.100437, -14.946654, -2.502508, 6.674003
0.457500, -62.290847, -59.812753, -57.243104, 0.353600, 0.186628, 1.570796, 1.599730, 12.720774, -14.770731, 31.024939, 14.136001
0.459000, -60.136263, -58.407504, -59.780033, 0.353600, 0.188679, 1.570796, 1.598338, 12.313459, -14.299277, -21.311260, 7.721771
0.460500, -59.753113, -57.132722, -58.768335, 0.353600, 0.190796, 1.570796, 1.597178, 12.126752, -14.346414, -13.460130, -0.613875
0.462000, -58.578587, -56.838415, -63.001155, 0.353600, 0.193033, 1.570796, 1.595612, 12.125039, -13.591800, -74.364152, -93.600901
0.463500, -57.518712, -56.242011, -50.174244, 0.353600, 0.195298, 1.570796, 1.594638, 12.010259, -13.193172, 37.593892, 33.501462
0.465000, -56.073717, -54.452527, -57.854628, 0.353600, 0.197636, 1.570796, 1.593634, 11.396382, -13.093356, -47.462659, -56.242757
0.466500, -55.242552, -53.260622, -55.976949, 0.353600, 0.200039, 1.570796, 1.592662, 10.963805, -12.733214, -23.169814, -49.165932
0.468000, -53.281528, -51.450830, -54.390760, 0.353600, 0.202535, 1.570796, 1.591508, 10.887053, -12.370317, -29.958530, -53.988734
0.469500, -51.687845, -50.649793, -53.349219, 0.353600, 0.205079, 1.570796, 1.590672, 10.402125, -11.854859, -27.446654, -87.126986
0.471000, -50.919742, -48.314647, -45.770031, 0.353600, 0.207634, 1.570796, 1.589951, 10.175398, -11.778501, 45.330900, 17.329196
0.472500, -49.701859, -48.186879, -45.373807, 0.353600, 0.210282, 1.570796, 1.589170, 9.854108, -11.333221, 29.258391, 0.579650
0.474000, -48.517142, -46.319848, -47.363690, 0.353600, 0.212966, 1.570796, 1.588283, 9.681233, -11.217861, -5.579820, -37.031581
0.475500, -45.720817, -44.449474, -51.223581, 0.353600, 0.215732, 1.570796, 1.587429, 9.229156, -10.535058, -69.706243, -41.796144
0.477000, -44.671557, -42.885147, -42.899702, 0.353600, 0.218505, 1.570796, 1.586905, 9.091528, -10.591325, 0.604972, 8.194826
0.478500, -42.684843, -42.450954, -42.660390, 0.353600, 0.221396, 1.570796, 1.586195, 8.750135, -9.889481, -2.305763, -14.127679
0.480000, -42.183916, -41.173763, -47.299223, 0.353600, 0.224226, 1.570796, 1.585691, 8.482961, -9.977682, -65.168700, -81.633677
0.481500, -40.359787, -39.213083, -41.610873, 0.353600, 0.227172, 1.570796, 1.585290, 7.901305, -9.723073, -19.131187, -18.115409
0.483000, -38.887112, -37.959829, -38.794367, 0.353600, 0.230137, 1.570796, 1.584692, 7.712985, -9.103694, -14.317660, 3.829173
0.484500, -36.973675, -37.198025, -38.287385, 0.353600, 0.233145, 1.570796, 1.584168, 7.516142, -8.447175, -22.980153, 5.181552
0.486000, -37.088618, -35.376181, -38.731845, 0.353600, 0.236201, 1.570796, 1.583801, 7.022154, -8.523245, -2.496016, -84.752646
0.487500, -34.439752, -34.243400, -33.529519, 0.353600, 0.239194, 1.570796, 1.583637, 6.651635, -8.203241, -3.203266, 58.138446
0.489000, -33.760113, -34.364047, -37.876999, 0.353600, 0.242334, 1.570796, 1.582983, 6.600018, -7.521159, -52.218104, -89.228905
0.490500, -31.728225, -31.440786, -31.383187, 0.353600, 0.245463, 1.570796, 1.582880, 5.995056, -7.376800, 0.669428, 1.081948
0.492000, -30.802668, -29.808583, -31.560772, 0.353600, 0.248528, 1.570796, 1.582808, 5.633813, -7.719733, -18.749056, 16.528480
0.493500, -28.430899, -29.545521, -34.623497, 0.353600, 0.251796, 1.570796, 1.582028, 5.691354, -6.347350, -70.036407, -92.912650
0.495000, -28.171296, -29.172331, -21.817201, 0.353600, 0.254945, 1.570796, 1.582142, 5.251980, -6.330823, 47.172316, 20.017313
0.496500, -25.900106, -24.944136, -25.946116, 0.353600, 0.258180, 1.570796, 1.581865, 4.694891, -6.011961, 7.585303, -17.929208
0.498000, -24.838041, -24.655194, -22.424283, 0.353600, 0.261392, 1.570796, 1.581642, 4.454821, -5.841448, 22.009082, -12.484492
0.499500, -23.096484, -23.766073, -26.334064, 0.353600, 0.264618, 1.570796, 1.581526, 4.019572, -5.657502, -37.599834, -59.798635
0.501000, -21.367890, -21.313850, -21.842202, 0.353600, 0.267880, 1.570796, 1.581247, 3.844114, -5.105466, -7.281840, -27.962945
0.502500, -19.548696, -19.445273, -19.875993, 0.353600, 0.271096, 1.570796, 1.581312, 3.365856, -4.975785, -6.550337, 28.079161
0.504000, -19.109259, -19.479745, -24.768200, 0.353600, 0.274357, 1.570796, 1.580965, 3.280515, -4.619406, -58.864470, -76.413842
0.505500, -17.204062, -17.942261, -13.413599, 0.353600, 0.277641, 1.570796, 1.580948, 2.996347, -4.040498, 33.464450, 23.042043
0.507000, -15.403154, -16.176583, -12.518795, 0.353600, 0.280921, 1.570796, 1.580812, 2.601833, -3.681175, 33.550013, 19.866073
0.508500, -14.752967, -14.651743, -13.278231, 0.353600, 0.284218, 1.570796, 1.580628, 2.342562, -3.573841, 24.146539, -67.655191
0.510000, -12.539382, -14.152782, -14.317851, 0.353600, 0.287428, 1.570796, 1.580454, 2.158614, -3.036913, -14.014102, -26.242618
0.511500, -11.511430, -12.778047, -12.253680, 0.353600, 0.290696, 1.570796, 1.580364, 1.795840, -2.753095, -0.563892, -42.993711
0.513000, -8.148751, -9.329834, -7.417793, 0.353600, 0.294029, 1.570796, 1.580241, 1.280116, -2.476550, 9.673422, 16.490944
0.514500, -6.914668, -7.723364, -14.226875, 0.353600, 0.297364, 1.570796, 1.579757, 1.001500, -2.289190, -67.155666, -20.864730
0.516000, -5.926138, -7.156100, -2.466874, 0.353600, 0.300767, 1.570796, 1.579323, 0.819659, -1.496903, 47.302546, 1.331769
0.517500, -5.091884, -7.352552, -5.936182, 0.353600, 0.304006, 1.570796, 1.579011, 0.861556, -1.369974, -8.767500, -35.016131
0.519000, -3.221437, -4.550794, -8.147587, 0.353600, 0.307251, 1.570796, 1.578812, 0.253615, -1.414094, -32.458533, -7.126703
0.520500, -1.783754, -3.484169, -1.102375, 0.353600, 0.310506, 1.570796, 1.578443, 0.211734, -0.742275, 16.847074, -1.656418
0.522000, -1.356159, -2.157688, -6.757479, 0.353600, 0.313671, 1.570796, 1.578394, -0.342837, -1.137344, -51.830405, -44.849737
0.523500, -2.181585, 0.472575, -1.639269, 0.353600, 0.316856, 1.570796, 1.578119, -0.569818, -0.698484, -2.037491, -27.373040
0.525000, 1.221256, 0.596856, -1.830939, 0.353600, 0.320014, 1.570796, 1.577672, -0.612660, 0.206341, -34.434792, -31.483046
0.526500, 3.623492, 2.842125, 1.876012, 0.353600, 0.323137, 1.570796, 1.577341, -0.797252, -0.047173, -13.809463, 36.867616
0.528000, 3.770774, 3.583765, 7.461375, 0.353600, 0.326249, 1.570796, 1.577049, -1.091554, 0.299587, 40.091424, 18.874893
0.529500, 4.256858, 4.590246, 4.902103, 0.353600, 0.329253, 1.570796, 1.576698, -1.267590, 0.313785, 7.724402, 7.248708
0.531000, 6.946840, 3.843359, 1.610190, 0.353600, 0.332235, 1.570796, 1.575929, -0.894384, 1.289451, -45.057817, -62.025822
0.532500, 7.638414, 6.699925, 7.451764, 0.353600, 0.335084, 1.570796, 1.575858, -1.542585, 0.957288, 7.437835, 51.450930
